Source_Name,RAJ2000,DEJ2000,GLON,GLAT,Conf_68_SemiMajor,Conf_68_SemiMinor,Conf_68_PosAng,Conf_95_SemiMajor,Conf_95_SemiMinor,Conf_95_PosAng,ROI_num,Signif_Avg,Pivot_Energy,Flux_Density,Unc_Flux_Density,Flux1000,Unc_Flux1000,Energy_Flux100,Unc_Energy_Flux100,Signif_Curve,SpectrumType,Spectral_Index,Unc_Spectral_Index,beta,Unc_beta,Cutoff,Unc_Cutoff,Exp_Index,Unc_Exp_Index,PowerLaw_Index,Flux100_300,nuFnu100_300,Sqrt_TS100_300,Flux300_1000,nuFnu300_1000,Sqrt_TS300_1000,Flux1000_3000,nuFnu1000_3000,Sqrt_TS1000_3000,Flux3000_10000,nuFnu3000_10000,Sqrt_TS3000_10000,Flux10000_100000,nuFnu10000_100000,Sqrt_TS10000_100000,Variability_Index,Signif_Peak,Flux_Peak,Unc_Flux_Peak,Time_Peak,Peak_Interval,Extended_Source_Name,0FGL_Name,1FGL_Name,2FGL_Name,1FHL_Name,ASSOC_GAM1,ASSOC_GAM2,ASSOC_GAM3,TEVCAT_FLAG,ASSOC_TEV,CLASS1,ASSOC1,ASSOC2,Flags,CLASS,AGN,Blazar
3FGL J1845.5-2524,281.387,-25.4096,9.44062,-10.0788,0.0669149,0.0498316,19.82,0.1085,0.0808,19.82,819,9.18143,1171.61,9.62039E-13,1.18719E-13,1.07462E-09,1.44577E-10,1.28761E-11,1.5905E-12,1.89303,PowerLaw,2.28183,0.0881427,-INF,-INF,-INF,-INF,-INF,-INF,2.28183,1.74876E-08,4.08812E-12,3.20394,4.17571E-09,2.77418E-12,4.99002,6.27931E-10,1.46793E-12,4.24477,3.04989E-10,2.02623E-12,6.67645,8.38808E-12,1.33695E-13,0.602812,40.447,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,,,,0,,,
3FGL J1846.3+0919,281.596,9.3323,40.6903,5.35364,0.0187485,0.0178234,21.53,0.0304,0.0289,21.53,143,26.3253,1781.95,1.89293E-12,1.26174E-13,4.84745E-09,2.76648E-10,2.4751E-11,1.63252E-12,10.7342,PLExpCutoff,0.669268,0.205134,-INF,-INF,2117.48,337.613,1,-INF,2.02582,4.29873E-09,1.16929E-12,0.972746,4.61193E-09,3.59831E-12,6.00916,3.96987E-09,1.00394E-11,19.5725,1.14299E-09,6.84088E-12,17.8557,6.57184E-11,6.08898E-13,4.65072,58.8867,-INF,-INF,-INF,-INF,-INF,,,1FGL J1846.4+0919,2FGL J1846.4+0920,,,,,N,,PSR,LAT PSR J1846+0919,,0,psr,non-AGN,non-Blazar
3FGL J1848.1-4230,282.046,-42.5127,353.497,-17.3868,0.0748707,0.0525452,63.56,0.1214,0.0852,63.56,498,5.45121,3699.58,3.17612E-14,7.24848E-15,4.2348E-10,9.84289E-11,4.79653E-12,1.09492E-12,1.66198,PowerLaw,1.95142,0.14022,-INF,-INF,-INF,-INF,-INF,-INF,1.95142,1.61752E-11,3.90556E-15,0,1.27264E-09,8.78778E-13,2.12592,3.04901E-10,7.36195E-13,2.89624,1.33139E-10,9.19351E-13,4.67647,2.64721E-11,4.8065E-13,2.8618,39.6079,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,bcu,PMN J1848-4230,,0,bcu,AGN,bcu
3FGL J1848.4+3216,282.107,32.2824,62.0198,14.6795,0.0221405,0.019982,6.08,0.0359,0.0324,6.08,277,14.0364,1743.78,9.00107E-13,8.20195E-14,2.43485E-09,2.23081E-10,3.25388E-11,3.51349E-12,0.0359925,PowerLaw,2.41151,0.0676917,-INF,-INF,-INF,-INF,-INF,-INF,2.41151,5.7953E-08,1.33803E-11,5.58128,6.36364E-09,4.1656E-12,3.35897,2.48818E-09,5.74475E-12,9.44142,4.22697E-10,2.76695E-12,8.2309,9.41822E-11,1.43161E-12,7.35098,273.125,10.3809,4.02437E-07,5.11816E-08,3.09025E+08,2.63E+06,,0FGL J1847.8+3223,1FGL J1848.5+3224,2FGL J1848.5+3216,1FHL J1848.5+3219,,,,N,,FSRQ,B2 1846+32A,,0,fsrq,AGN,fsrq
3FGL J1848.4-0141,282.118,-1.6927,31.088,-0.112647,0.0498316,0.0352768,20.14,0.0808,0.0572,20.14,31,18.6708,1367.13,1.01007E-11,5.95208E-13,1.28802E-08,7.72198E-10,1.14605E-10,8.05248E-12,10.2843,LogParabola,2.58508,0.0695055,0.311775,0.0422671,-INF,-INF,-INF,-INF,2.36094,1.07854E-07,2.77998E-11,2.62371,5.48007E-08,3.75589E-11,8.88205,8.07403E-09,1.80895E-11,9.10032,1.41363E-09,8.30469E-12,7.34103,4.54615E-11,4.39381E-13,1.53782,52.6313,-INF,-INF,-INF,-INF,-INF,,0FGL J1848.6-0138,1FGL J1848.1-0145c,2FGL J1848.2-0139c,,,,,E,HESS J1848-018,,,,4,,,
3FGL J1848.6+3232,282.157,32.5445,62.2862,14.7434,0.0403956,0.0298496,7.31,0.0655,0.0484,7.31,277,11.5977,1193.36,2.55133E-12,2.3271E-13,2.35804E-09,2.25897E-10,2.03741E-11,3.54639E-12,6.05698,LogParabola,2.44609,0.112385,0.295709,0.0883125,-INF,-INF,-INF,-INF,2.40273,1.37919E-08,3.55214E-12,1.80602,1.27369E-08,8.75963E-12,7.50451,1.56324E-09,3.52379E-12,5.93113,2.99095E-10,1.77435E-12,5.50808,1.77425E-12,1.74519E-14,0.132211,193.281,6.43288,2.03405E-07,3.46681E-08,3.09025E+08,2.63E+06,,,,,,,,,N,,,,,80,,,
3FGL J1848.9+4247,282.225,42.7914,72.2462,18.4809,0.0404573,0.0289862,45.32,0.0656,0.047,45.32,458,6.27607,10192,3.52318E-15,9.45414E-16,2.40644E-10,9.21705E-11,3.38967E-12,9.11172E-13,2.1193,PowerLaw,1.66341,0.262339,-INF,-INF,-INF,-INF,-INF,-INF,1.66341,5.8492E-09,1.45337E-12,2.67075,1.789E-10,1.27849E-13,0.509878,1.23815E-10,3.07647E-13,1.7219,1.34954E-11,9.64441E-14,0.683732,6.57117E-11,1.3473E-12,6.94781,35.8112,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,bll,RGB J1848+427,,0,bll,AGN,bll
3FGL J1849.2+6705,282.324,67.0928,97.49,25.0405,0.0123962,0.0120879,59.45,0.0201,0.0196,59.45,317,63.2795,574.023,2.29689E-11,6.42543E-13,4.96868E-09,1.6413E-10,4.92003E-11,1.59653E-12,4.72214,LogParabola,2.14267,0.0302881,0.0914778,0.0160265,-INF,-INF,-INF,-INF,2.24323,5.1136E-08,1.23812E-11,16.0645,1.78451E-08,1.20604E-11,38.1613,3.85597E-09,8.95977E-12,37.432,8.56718E-10,5.51817E-12,25.1472,1.42438E-10,1.86442E-12,11.8341,2453.16,35.4639,5.1973E-07,2.39262E-08,2.51165E+08,2.63E+06,,0FGL J1849.4+6706,1FGL J1849.3+6705,2FGL J1849.4+6706,1FHL J1849.3+6705,1AGL J1846+6714,,,N,,FSRQ,S4 1849+67,,0,fsrq,AGN,fsrq
3FGL J1849.3-1645,282.335,-16.7642,17.701,-7.10704,0.0358319,0.0296646,-79.79,0.0581,0.0481,-79.79,109,6.22773,9264.3,7.21162E-15,1.73723E-15,3.98685E-10,1.0941E-10,6.004E-12,1.47615E-12,2.09923,PowerLaw,1.6056,0.149995,-INF,-INF,-INF,-INF,-INF,-INF,1.6056,2.26676E-12,5.66494E-16,0,1.13341E-11,8.15618E-15,0,5.8555E-15,1.46337E-17,0,1.88203E-10,1.35434E-12,4.92085,7.9349E-11,1.66791E-12,5.35521,37.6806,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,bcu,1RXS J184919.7-164726,,0,bcu,AGN,bcu
3FGL J1849.4-0057,282.355,-0.9518,31.8554,0.014322,0.0242991,0.0221405,84.98,0.0394,0.0359,84.98,31,13.1537,3460.73,5.72718E-13,5.49351E-14,6.83412E-09,6.71798E-10,4.88654E-11,6.59154E-12,4.69212,LogParabola,2.35851,0.104068,0.1975,0.0541119,-INF,-INF,-INF,-INF,2.21273,1.06266E-10,2.77234E-14,0,6.94998E-09,4.98649E-12,1.38228,4.3455E-09,1.03551E-11,6.23909,1.03303E-09,6.66529E-12,7.09384,2.71319E-10,3.23759E-12,6.7534,45.1124,-INF,-INF,-INF,-INF,-INF,,,,2FGL J1849.3-0055,,,,,N,,snr,3C 391,,0,snr,non-AGN,non-Blazar
3FGL J1849.4-4312,282.363,-43.2067,352.904,-17.8523,0.0266426,0.0249158,-1.79,0.0432,0.0404,-1.79,498,13.2404,1737.47,3.98465E-13,4.06658E-14,1.15946E-09,1.21567E-10,1.28812E-11,1.34424E-12,2.25372,PowerLaw,2.07207,0.0695314,-INF,-INF,-INF,-INF,-INF,-INF,2.07207,5.55081E-09,1.32442E-12,1.49994,3.14994E-09,2.14437E-12,5.16486,9.45451E-10,2.25584E-12,8.68141,2.69033E-10,1.83148E-12,8.05705,4.63533E-11,8.01396E-13,4.19467,68.6245,-INF,-INF,-INF,-INF,-INF,,,1FGL J1849.6-4314,2FGL J1849.7-4310,,,,,N,,bll,PMN J1849-4314,,0,bll,AGN,bll
3FGL J1849.5+2751,282.378,27.8567,57.9437,12.6896,0.0843683,0.0583424,-89.74,0.1368,0.0946,-89.74,299,7.58948,1034.75,7.93017E-13,1.13284E-13,6.43473E-10,1.02399E-10,8.00252E-12,1.14592E-12,2.93166,PowerLaw,2.33214,0.0994167,-INF,-INF,-INF,-INF,-INF,-INF,2.33214,2.39145E-09,5.56353E-13,0.551118,3.15346E-09,2.08298E-12,5.15244,6.83302E-10,1.58965E-12,6.35294,6.95136E-11,4.59163E-13,2.59864,5.83519E-12,9.12845E-14,0.695855,47.5268,-INF,-INF,-INF,-INF,-INF,,,,2FGL J1849.5+2744,,,,,N,,bll,MG2 J184929+2748,,0,bll,AGN,bll
3FGL J1849.5-0124c,282.397,-1.4132,31.4635,-0.232665,0.047118,0.0409507,67.99,0.0764,0.0664,67.99,31,4.90238,4057.38,1.50073E-13,3.02519E-14,2.85642E-09,6.09119E-10,3.42671E-11,8.49335E-12,3.0346,PowerLaw,2.28363,0.11002,-INF,-INF,-INF,-INF,-INF,-INF,2.28363,7.97321E-08,1.8636E-11,1.34967,1.37556E-08,9.13684E-12,1.77048,3.66174E-09,8.55867E-12,4.40057,6.14869E-10,4.08411E-12,4.00871,4.02118E-11,6.40491E-13,1.52025,36.7469,-INF,-INF,-INF,-INF,-INF,,,1FGL J1849.7-0121c,2FGL J1849.9-0125c,,,,,N,,,,,316,,,
3FGL J1850.5-0024,282.632,-0.4049,32.4683,0.017484,0.0336733,0.0268893,6.01,0.0546,0.0436,6.01,31,9.43544,1781.01,1.50208E-12,1.69082E-13,4.27146E-09,4.81744E-10,5.7544E-11,7.2542E-12,3.66441,PowerLaw,2.41948,0.0631479,-INF,-INF,-INF,-INF,-INF,-INF,2.41948,6.29047E-08,1.45125E-11,1.31896,2.76184E-08,1.80625E-11,5.8279,3.34166E-09,7.70942E-12,5.39499,5.8065E-10,3.79747E-12,4.44886,8.53016E-11,1.29295E-12,3.21309,64.2684,-INF,-INF,-INF,-INF,-INF,,,1FGL J1850.2-0019c,2FGL J1850.7-0014c,,,,,N,,,,,24,,,
3FGL J1851.2+0423,282.805,4.391,36.817,2.04907,0.0891788,0.0823331,-18.35,0.1446,0.1335,-18.35,81,9.60481,434.898,5.68864E-11,5.7763E-12,8.08779E-10,1.92296E-10,3.23312E-11,3.67476E-12,4.74287,LogParabola,2.67135,0.20148,0.999999,-INF,-INF,-INF,-INF,-INF,2.71084,6.42598E-08,1.73454E-11,5.92081,1.51805E-08,9.19732E-12,5.94637,1.07531E-09,2.03827E-12,2.92156,1.26288E-10,6.59287E-13,1.66343,7.4419E-15,6.89511E-17,0,49.3507,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,,,,2065,,,
3FGL J1852.4+4856,283.108,48.9469,78.6086,19.9571,0.0212771,0.0199203,69.2,0.0345,0.0323,69.2,505,29.3405,717.116,5.17046E-12,2.425E-13,1.82555E-09,1.15689E-10,2.23288E-11,1.0874E-12,0.428163,PowerLaw,2.31078,0.0393283,-INF,-INF,-INF,-INF,-INF,-INF,2.31078,2.64918E-08,6.1758E-12,9.9555,7.25087E-09,4.80121E-12,16.4437,1.39311E-09,3.24765E-12,15.5361,3.37142E-10,2.23241E-12,12.4469,9.75094E-11,1.53749E-12,8.61978,364.664,13.4272,1.51382E-07,1.67434E-08,2.93245E+08,2.63E+06,,,1FGL J1852.5+4853,2FGL J1852.5+4856,1FHL J1852.3+4853,,,,N,,fsrq,S4 1851+48,,0,fsrq,AGN,fsrq
3FGL J1852.8+0158,283.209,1.9722,34.847,0.587905,0.0387305,0.0342284,-20.15,0.0628,0.0555,-20.15,32,13.7154,808.325,1.40571E-11,1.06529E-12,5.28156E-09,4.55386E-10,8.24619E-11,6.47122E-12,3.27723,PowerLaw,2.54727,0.0481656,-INF,-INF,-INF,-INF,-INF,-INF,2.54727,1.64178E-07,3.74218E-11,5.51618,3.33617E-08,2.15078E-11,8.59245,3.40359E-09,7.75793E-12,5.78553,6.53179E-10,4.21095E-12,5.28643,7.16458E-11,1.03897E-12,2.20381,54.5154,-INF,-INF,-INF,-INF,-INF,,,,2FGL J1852.8+0156c,,,,,N,,,,,4,,,
3FGL J1853.2+0006,283.301,0.1086,33.2305,-0.343941,0.0907823,0.0489065,-29.58,0.1472,0.0793,-29.58,31,12.2351,1244.3,5.80741E-12,5.25877E-13,5.39374E-09,5.52509E-10,5.31712E-11,5.5018E-12,6.5617,LogParabola,2.74152,0.167098,0.392117,0.100606,-INF,-INF,-INF,-INF,2.45218,7.68601E-08,2.00129E-11,2.89187,2.26328E-08,1.53608E-11,6.31059,3.49173E-09,7.63665E-12,5.92884,3.24834E-10,1.83338E-12,2.56898,7.74586E-11,7.17674E-13,3.21438,48.3054,-INF,-INF,-INF,-INF,-INF,,,1FGL J1853.1+0032c,,,,,,N,,psr,PSR J1853-0004,,12,psr,non-AGN,non-Blazar
3FGL J1855.1-6008,283.78,-60.1419,335.875,-23.7394,0.0485364,0.0421841,84.59,0.0787,0.0684,84.59,278,4.20634,5165.13,7.89235E-15,2.42278E-15,1.8601E-10,6.0055E-11,2.27686E-12,7.06324E-13,2.08169,PowerLaw,1.81278,0.191354,-INF,-INF,-INF,-INF,-INF,-INF,1.81278,4.43258E-12,1.08509E-15,0,1.84569E-10,1.29565E-13,0.495084,9.38303E-11,2.29695E-13,1.49856,6.97271E-11,4.89476E-13,3.53954,2.4181E-11,4.652E-13,3.62178,31.5336,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,bcu,PMN J1854-6009,,0,bcu,AGN,bcu
3FGL J1855.1-2243,283.796,-22.7169,12.8704,-10.9244,0.0455145,0.0428009,-20.47,0.0738,0.0694,-20.47,819,4.32088,5914.82,1.04094E-14,2.98488E-15,3.15372E-10,9.87001E-11,3.8367E-12,1.10125E-12,2.86441,PowerLaw,1.821,0.188154,-INF,-INF,-INF,-INF,-INF,-INF,1.821,6.63504E-11,1.62291E-14,0,1.86293E-11,1.30647E-14,0,1.6481E-10,4.03121E-13,1.40336,1.33176E-10,9.33966E-13,4.37498,2.87206E-11,5.5062E-13,2.86229,43.5053,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,glc,NGC 6717,,0,glc,non-AGN,non-Blazar
3FGL J1855.4+0454,283.856,4.9116,37.7582,1.35281,0.0547037,0.0415057,71.62,0.0887,0.0673,71.62,81,9.47623,992.58,4.59948E-12,4.93751E-13,2.92424E-09,3.40552E-10,4.53952E-11,5.24915E-12,2.47997,PowerLaw,2.54277,0.0694631,-INF,-INF,-INF,-INF,-INF,-INF,2.54277,6.87E-08,1.56656E-11,2.87513,2.11508E-08,1.36425E-11,7.0648,2.41611E-09,5.50946E-12,5.46252,3.79695E-10,2.44907E-12,4.01151,5.08002E-11,7.37796E-13,2.1943,38.603,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,,,,8,,,
3FGL J1855.6+0753,283.911,7.8834,40.4305,2.65749,0.103795,0.088192,-5.24,0.1683,0.143,-5.24,129,9.7438,646.048,1.00154E-11,1.02375E-12,2.00597E-09,2.57314E-10,3.36698E-11,3.52732E-12,2.29331,PowerLaw,2.60183,0.073321,-INF,-INF,-INF,-INF,-INF,-INF,2.60183,7.02871E-08,1.59392E-11,5.08287,1.17189E-08,7.50943E-12,5.84759,1.42714E-09,3.23635E-12,4.22919,3.447E-10,2.20883E-12,4.69995,5.40029E-13,7.69042E-15,0,30.9946,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,,,,9,,,
3FGL J1855.9+0121e,283.99,1.355,34.6538,-0.388253,-INF,-INF,,-INF,-INF,,32,68.2882,1894.78,2.34342E-11,4.38833E-13,7.07437E-08,1.26724E-09,5.3568E-10,1.29349E-11,21.8456,LogParabola,2.44385,0.0211275,0.25322,0.0122408,-INF,-INF,-INF,-INF,2.19575,2.70175E-07,7.00885E-11,4.36054,2.06791E-07,1.45121E-10,27.196,5.70223E-08,1.31819E-10,46.2639,1.0268E-08,6.31767E-11,34.1147,7.83602E-10,8.26459E-12,9.80283,110.992,13.0815,9.93782E-07,8.35929E-08,2.85355E+08,2.63E+06,W44,0FGL J1855.9+0126,1FGL J1856.1+0122,2FGL J1855.9+0121e,1FHL J1855.9+0121e,1AGL J1857+0137,3EG J1856+0114,,N,,SNR,W44,,0,snr,non-AGN,non-Blazar
3FGL J1856.1-1217,284.032,-12.2999,22.4648,-6.60018,0.0422458,0.0352151,11.95,0.0685,0.0571,11.95,109,8.36873,756.08,2.95258E-12,3.76308E-13,9.00817E-10,1.47038E-10,1.48564E-11,2.03459E-12,2.37434,PowerLaw,2.5889,0.112701,-INF,-INF,-INF,-INF,-INF,-INF,2.5889,3.09428E-08,7.02545E-12,4.59956,5.77977E-09,3.70896E-12,5.37621,4.66661E-10,1.05954E-12,2.4403,1.13257E-10,7.26786E-13,2.56857,6.11628E-11,8.74719E-13,4.96104,50.8762,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,,,,4,,,
3FGL J1857.0-7341,284.253,-73.6866,321.193,-26.3406,0.141724,0.113539,-89.56,0.2298,0.1841,-89.56,539,7.79031,348.098,1.09668E-11,1.48873E-12,2.6897E-10,6.52168E-11,7.26073E-12,9.95607E-13,0.798199,PowerLaw,2.90404,0.127297,-INF,-INF,-INF,-INF,-INF,-INF,2.90404,1.68751E-08,3.72255E-12,4.62211,1.90645E-09,1.1825E-12,3.71637,2.18272E-10,4.81494E-13,2.69454,3.18704E-11,1.9768E-13,2.03899,9.62151E-16,1.24945E-17,0,50.09,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,,,,4,,,
3FGL J1857.2+0059,284.31,0.9863,34.4715,-0.840735,0.0261492,0.0220172,-58.79,0.0424,0.0357,-58.79,32,12.3955,3092.37,8.60395E-13,8.82404E-14,7.49216E-09,8.65828E-10,4.84492E-11,8.69154E-12,5.18333,LogParabola,2.26306,0.132193,0.255321,0.0762914,-INF,-INF,-INF,-INF,2.21907,4.89676E-08,1.32677E-11,0.798999,1.50138E-08,1.11019E-11,2.77446,5.0802E-09,1.22473E-11,6.28359,1.555E-09,1.00163E-11,8.85723,1.82725E-10,2.07872E-12,4.92869,57.1358,-INF,-INF,-INF,-INF,-INF,,,,2FGL J1857.2+0055c,,,,,N,,,,,20,,,
3FGL J1857.8+0129c,284.471,1.4978,35.0004,-0.751106,0.0659281,0.0448978,-18.68,0.1069,0.0728,-18.68,32,4.47581,4155.21,1.21558E-13,2.67134E-14,2.54229E-09,5.90623E-10,3.18919E-11,8.80401E-12,3.271,PowerLaw,2.34269,0.109689,-INF,-INF,-INF,-INF,-INF,-INF,2.34269,2.33351E-08,5.42325E-12,0.457249,2.32316E-08,1.53268E-11,3.07883,3.49588E-09,8.12467E-12,4.22179,5.09512E-10,3.36146E-12,3.40727,4.10675E-11,6.39968E-13,1.86028,41.475,-INF,-INF,-INF,-INF,-INF,,,,2FGL J1858.5+0129c,,1AGL J1857+0137,,,N,,,,,56,,,
3FGL J1857.9+0355,284.489,3.9278,37.1704,0.342893,0.0443427,0.0393472,41.35,0.0719,0.0638,41.35,81,9.26879,1694.41,2.29607E-12,2.7777E-13,5.06294E-09,5.75059E-10,3.72798E-11,5.87556E-12,5.50865,LogParabola,2.68718,0.171227,0.415325,0.118336,-INF,-INF,-INF,-INF,2.4006,8.70564E-11,2.35843E-14,0,1.40168E-08,9.91471E-12,3.87522,4.0758E-09,9.15447E-12,6.52981,3.65737E-10,2.10765E-12,2.87175,4.79691E-11,4.44446E-13,2.16297,55.5807,-INF,-INF,-INF,-INF,-INF,,,1FGL J1857.9+0352c,2FGL J1857.8+0355c,,,,,N,,,,,12,,,
3FGL J1857.9+0210,284.49,2.1704,35.6075,-0.460905,0.0370653,0.0355235,13.04,0.0601,0.0576,13.04,32,15.1871,1917.48,2.62821E-12,2.04577E-13,8.23248E-09,6.07408E-10,6.80142E-11,6.88519E-12,6.39141,LogParabola,2.59176,0.0989953,0.261032,0.0552503,-INF,-INF,-INF,-INF,2.35846,1.01444E-07,2.6044E-11,2.73999,2.33596E-08,1.61566E-11,5.19524,5.84005E-09,1.33222E-11,9.09582,9.59552E-10,5.80947E-12,6.83123,4.9948E-11,5.12391E-13,1.411,50.6174,-INF,-INF,-INF,-INF,-INF,,,,2FGL J1857.6+0211,,,,EGR J1856+0235,E,HESS J1858+020,,,,0,,,
3FGL J1857.9+7319,284.49,73.3266,104.415,25.4386,0.0750557,0.061426,-77.22,0.1217,0.0996,-77.22,521,7.0102,542.412,2.25217E-12,3.28206E-13,2.71737E-10,5.70035E-11,4.84092E-12,7.17626E-13,0.65809,PowerLaw,2.6442,0.124047,-INF,-INF,-INF,-INF,-INF,-INF,2.6442,1.20276E-08,2.7168E-12,5.09749,1.71571E-09,1.09431E-12,4.28996,9.9856E-11,2.25555E-13,1.49563,3.21456E-11,2.0503E-13,2.36932,1.81495E-11,2.54925E-13,3.16715,36.9936,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,,,,1,,,
3FGL J1857.9+5549,284.5,55.8252,85.8776,21.2805,0.112676,0.08517,-89.47,0.1827,0.1381,-89.47,826,4.45372,306.272,1.3556E-11,2.46811E-12,2.0804E-10,7.35992E-11,6.20917E-12,1.1343E-12,1.33443,PowerLaw,2.96116,0.179373,-INF,-INF,-INF,-INF,-INF,-INF,2.96116,1.60147E-08,3.51483E-12,3.239,1.85234E-09,1.1421E-12,3.21284,7.37916E-11,1.61954E-13,0.867736,4.46553E-11,2.75332E-13,2.53779,2.27987E-11,2.91404E-13,2.85539,36.6812,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,,,,16,,,
3FGL J1858.0-5423,284.501,-54.3915,342.04,-22.6789,0.11391,0.0790644,47.15,0.1847,0.1282,47.15,683,5.1214,1691.45,1.45601E-13,3.01959E-14,3.94054E-10,8.36927E-11,4.40036E-12,9.17313E-13,2.2153,PowerLaw,2.11926,0.134958,-INF,-INF,-INF,-INF,-INF,-INF,2.11926,5.01962E-10,1.19215E-13,0.168846,1.10846E-09,7.5044E-13,2.57675,4.32839E-10,1.02798E-12,4.74336,4.77815E-11,3.23487E-13,1.84548,2.17635E-11,3.69278E-13,2.40131,38.7518,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,,,,0,,,
3FGL J1858.2-2215,284.559,-22.2503,13.6045,-11.3669,0.0399023,0.0368186,42.91,0.0647,0.0597,42.91,819,11.9898,1596.6,8.16844E-13,1.05123E-13,1.65013E-09,1.81511E-10,8.3316E-12,1.08888E-12,6.32807,PLExpCutoff,0.730542,0.400191,-INF,-INF,1801.88,556.296,1,-INF,2.10698,1.27699E-09,3.44808E-13,0.427567,1.97577E-09,1.52229E-12,3.43106,1.4865E-09,3.68309E-12,10.5439,2.41685E-10,1.3796E-12,5.93103,8.62282E-12,7.98926E-14,1.66236,55.5807,-INF,-INF,-INF,-INF,-INF,,,1FGL J1858.1-2218,2FGL J1858.3-2218,,,,,N,,PSR,PSR J1858-2216,,0,psr,non-AGN,non-Blazar
3FGL J1858.4-2509,284.601,-25.1543,10.9209,-12.6096,0.0505716,0.0451444,65.43,0.082,0.0732,65.43,819,12.3014,1009.71,1.66989E-12,1.58385E-13,1.32278E-09,1.41776E-10,1.59117E-11,1.51077E-12,2.81405,PowerLaw,2.28759,0.0662303,-INF,-INF,-INF,-INF,-INF,-INF,2.28759,1.01054E-08,2.36106E-12,2.27614,6.86382E-09,4.55704E-12,8.91172,9.74258E-10,2.27629E-12,6.83998,3.15324E-10,2.09351E-12,7.54975,4.81648E-12,7.6603E-14,0.277625,107.785,6.0821,1.06402E-07,2.16854E-08,2.72205E+08,2.63E+06,,,,2FGL J1858.1-2510,,,,,N,,bcu,PMN J1858-2511,,0,bcu,AGN,bcu
3FGL J1859.6+0102,284.915,1.0354,34.7917,-1.35715,0.0946676,0.0790644,44.44,0.1535,0.1282,44.44,32,8.00388,1869.07,1.36977E-12,1.81062E-13,4.04096E-09,5.16603E-10,3.57974E-11,6.13837E-12,4.32017,LogParabola,2.66497,0.179718,0.26232,0.0808445,-INF,-INF,-INF,-INF,2.39211,1.06583E-08,2.71441E-12,0.158942,1.13587E-08,7.77916E-12,2.64779,2.77417E-09,6.27747E-12,5.00211,4.96051E-10,2.97675E-12,4.08468,1.54337E-11,1.56305E-13,0.729775,68.6145,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,,,,21,,,
3FGL J1900.3+0411c,285.098,4.1925,37.6833,-0.0762138,0.124949,0.0420608,-63.47,0.2026,0.0682,-63.47,81,5.05508,4013.08,1.29276E-13,2.55578E-14,2.3113E-09,4.85525E-10,2.67347E-11,6.35043E-12,1.7883,PowerLaw,2.22173,0.121108,-INF,-INF,-INF,-INF,-INF,-INF,2.22173,2.37446E-08,5.58324E-12,0.747025,1.36727E-08,9.14683E-12,2.79547,1.952E-09,4.58988E-12,2.89713,3.21008E-10,2.1475E-12,2.36612,1.04402E-10,1.70231E-12,3.02785,41.2568,-INF,-INF,-INF,-INF,-INF,,0FGL J1900.0+0356,1FGL J1900.3+0420c,,,1AGL J1901+0429,,,N,,,,,293,,,
3FGL J1900.8+0337,285.205,3.623,37.2258,-0.431874,0.0783244,0.0636463,-76.81,0.127,0.1032,-76.81,81,10.0993,570.083,5.19417E-11,4.92539E-12,2.66772E-09,4.5013E-10,5.15263E-11,5.41682E-12,6.61369,LogParabola,2.61279,0.168303,0.999999,-INF,-INF,-INF,-INF,-INF,2.47006,5.17493E-08,1.47844E-11,2.82604,2.76724E-08,1.78689E-11,6.12269,2.62476E-09,5.02151E-12,4.18306,3.71641E-10,1.94016E-12,2.99279,1.53603E-12,1.42317E-14,0,45.868,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,,,,2057,,,
3FGL J1901.1+0728,285.296,7.4756,40.6934,1.24973,0.0656198,0.0617344,13.31,0.1064,0.1001,13.31,129,8.69446,1390.74,2.44593E-12,2.97943E-13,3.1727E-09,3.95573E-10,3.14209E-11,4.75812E-12,5.05074,LogParabola,2.73747,0.18842,0.330494,0.0949477,-INF,-INF,-INF,-INF,2.44211,5.57618E-08,1.42815E-11,3.13184,1.23512E-08,8.35966E-12,3.92843,2.12437E-09,4.69526E-12,4.73042,3.28445E-10,1.89581E-12,3.89493,3.73693E-11,3.52162E-13,1.61526,55.3403,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,,,,13,,,
